dataset,path,bytes,log_bytes,shard_idx,shard_total,mean_episode_steps,mean_reward_mean,mean_reward_max,mean_reward_final,mean_action_abs_mean,mean_action_std,mean_instruction_units,mean_instruction_unique,mean_terminal_rate,records_decoded,instruction_hashes,instruction_hash_count,record_parse_ok,record_scan_complete,record_parse_error,tail_score,source_target,qtail_target,source_pred,qtail_pred
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00709-of-01024,874162357,20.588776680669817,709.0,1024.0,18.5,0.014705882407724857,0.25,0.0,0.09066839888691902,0.2747720927000046,13.0,1.0,0.014705882352941176,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24501730501651764,0.0006809797487221658,0.000246882758801803,0.000680768396705389,0.0002451607142575085
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00710-of-01024,875125935,20.589878360822556,710.0,1024.0,17.0,0.03463203553110361,0.5,0.0,0.10030739195644855,0.283951036632061,13.0,1.0,0.046536796536796536,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24205590784549713,0.000681730336509645,0.00023608014453202486,0.000681659730616957,0.00023627949121873826
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00711-of-01024,766055731,20.456765482238346,711.0,1024.0,19.5,0.0,0.0,0.0,0.10689756833016872,0.30098897963762283,13.0,1.0,0.041666666666666664,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24806904792785645,0.0005967637407593429,0.00022897549206390977,0.000596717291045934,0.00023044207773637027
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00712-of-01024,804380815,20.505583366746958,712.0,1024.0,12.5,0.05357143096625805,0.5,0.0,0.08624470606446266,0.26960036158561707,13.0,1.0,0.05357142857142857,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23139896988868713,0.000626619323156774,0.00018676208856049925,0.0006265841075219214,0.00018771954637486488
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00713-of-01024,835875164,20.543989835736333,713.0,1024.0,14.0,0.03125,0.25,0.0,0.09823503717780113,0.2859720215201378,13.0,1.0,0.05505952380952381,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23614126443862915,0.0006511536776088178,0.00020719085296150297,0.0006511642131954432,0.00020658585708588362
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00714-of-01024,842342785,20.551697598623768,714.0,1024.0,18.0,0.039682540111243725,0.5,0.0,0.09926463477313519,0.2916835993528366,13.0,1.0,0.03968253968253968,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24408268928527832,0.0006561920163221657,0.00023635129036847502,0.0006561374757438898,0.00023635725665371865
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00715-of-01024,781083289,20.476192347444258,715.0,1024.0,14.5,0.0,0.0,0.0,0.0868955198675394,0.26718174666166306,13.0,1.0,0.07093253968253968,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2372250258922577,0.0006084703491069376,0.00019877646991517395,0.0006083205225877464,0.00019761556177400053
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00716-of-01024,834371960,20.542189857299064,716.0,1024.0,18.25,0.0,0.0,0.0,0.09707400761544704,0.2833057567477226,13.0,1.0,0.04880952380952381,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2453450858592987,0.0006499826558865607,0.0002392108872300014,0.0006499816663563251,0.00023987221356946975
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00717-of-01024,759941458,20.44875196064629,717.0,1024.0,17.0,0.0,0.0,0.0,0.10615745931863785,0.2985254302620888,13.0,1.0,0.05416666666666667,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2434350848197937,0.0005920006660744548,0.0002166518388548866,0.000591851188801229,0.00021373655181378126
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00718-of-01024,859123028,20.57142269320874,718.0,1024.0,13.75,0.06836219504475594,0.75,0.0,0.08988447114825249,0.2751343846321106,13.0,1.0,0.08026695526695526,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23418864607810974,0.0006692639435641468,0.00020575107191689312,0.0006692598108202219,0.0002062840503640473
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00719-of-01024,789303238,20.486661138306346,719.0,1024.0,10.5,0.05625000037252903,0.5,0.0,0.09387252107262611,0.28477776050567627,13.0,1.0,0.08125,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2261902540922165,0.0006148737738840282,0.0001766600034898147,0.0006148318061605096,0.00017577531980350614
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00720-of-01024,838951595,20.547663570276143,720.0,1024.0,16.0,0.036904762499034405,0.5,0.0,0.09575712494552135,0.28183697164058685,13.0,1.0,0.05773809523809524,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2399202585220337,0.000653550261631608,0.0002189678343711421,0.0006535083521157503,0.00022000914032105356
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00721-of-01024,782468161,20.477963792010886,721.0,1024.0,16.25,0.039682540111243725,0.5,0.0,0.09521863795816898,0.2823421061038971,13.0,1.0,0.06051587301587301,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24043318629264832,0.0006095491698943079,0.00020880557713098824,0.0006094261188991368,0.00020886601123493165
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00722-of-01024,836580966,20.544833866295217,722.0,1024.0,11.5,0.0,0.0,0.0,0.08844412118196487,0.27473609894514084,13.0,1.0,0.10416666666666666,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.22983130812644958,0.0006517035071738064,0.00019100125064142048,0.0006515667191706598,0.0001923413365148008
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00723-of-01024,895386604,20.612766143864736,723.0,1024.0,17.25,0.0,0.0,0.0,0.09574987553060055,0.2823455482721329,13.0,1.0,0.020833333333333332,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24342560768127441,0.0006975135765969753,0.0002461514377500862,0.0006973856943659484,0.00024426571326330304
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00724-of-01024,769157501,20.4608063205426,724.0,1024.0,11.25,0.05277777835726738,0.5,0.0,0.09320289641618729,0.27917012572288513,13.0,1.0,0.0755050505050505,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.22829461097717285,0.0005991800571791828,0.0001743865868775174,0.0005991201614961028,0.0001747317292029038
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00725-of-01024,789223165,20.486559685457895,725.0,1024.0,12.75,0.02777777798473835,0.25,0.0,0.09496342577040195,0.28096944093704224,13.0,1.0,0.05555555555555555,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2329251766204834,0.000614811375271529,0.000186802790267393,0.0006147602689452469,0.00018835220544133335
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00726-of-01024,791146281,20.488993441630136,726.0,1024.0,15.25,0.04285714402794838,0.5,0.0,0.09528588317334652,0.28216730058193207,13.0,1.0,0.04285714285714286,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23833037912845612,0.0006163095240481198,0.0002042093692580238,0.0006162806530483067,0.00020444912661332637
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00727-of-01024,858352829,20.570525796699137,727.0,1024.0,18.25,0.03229166753590107,0.5,0.0,0.09371910616755486,0.27784327417612076,13.0,1.0,0.03229166666666666,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24417918920516968,0.0006686639972031116,0.00024017742543946952,0.00066856958437711,0.00023979991965461522
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00728-of-01024,807612537,20.50959296929483,728.0,1024.0,16.75,0.0,0.0,0.0,0.09592378325760365,0.284797765314579,13.0,1.0,0.0,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24249766767024994,0.0006291368626989424,0.00022351433290168643,0.0006290029268711805,0.00022342667216435075
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00729-of-01024,876629196,20.59159465248991,729.0,1024.0,16.5,0.022727273404598236,0.25,0.0,0.09912693873047829,0.28665658831596375,13.0,1.0,0.03463203463203463,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24159342050552368,0.000682901416439563,0.00023446977138519287,0.0006828699843026698,0.00023397995391860604
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00730-of-01024,805343858,20.50677989821579,730.0,1024.0,16.25,0.054411765187978745,0.75,0.0,0.09502241760492325,0.282775342464447,13.0,1.0,0.054411764705882354,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2399376481771469,0.0006273695616982877,0.00021182800992392004,0.0006272884202189744,0.0002125960891135037
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00731-of-01024,807837611,20.509871621039615,731.0,1024.0,16.75,0.0,0.0,0.0,0.09235608205199242,0.27645647525787354,13.0,1.0,0.043154761904761904,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24227342009544373,0.0006293121841736138,0.00022233114577829838,0.0006293173064477742,0.00022129023273009807
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00732-of-01024,864842744,20.57805825068109,732.0,1024.0,12.5,0.08589743822813034,0.75,0.0,0.0890762247145176,0.27052656561136246,13.0,1.0,0.0858974358974359,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2309706062078476,0.0006737196817994118,0.00019906394300051033,0.0006737271323800087,0.00019996482296846807
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00733-of-01024,778419099,20.472775626047877,733.0,1024.0,14.5,0.01923076994717121,0.25,0.0,0.08506566844880581,0.2672582268714905,13.0,1.0,0.04700854700854701,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23669147491455078,0.000606394954957068,0.00019621143292170018,0.0006063061882741749,0.00019675804651342332
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00734-of-01024,841434217,20.55061839622817,734.0,1024.0,17.5,0.01666666753590107,0.25,0.0,0.09264953248202801,0.2776143252849579,13.0,1.0,0.016666666666666666,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24325668811798096,0.000655484211165458,0.00023385036911349744,0.0006554157589562237,0.00023178347328212112
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00735-of-01024,799179583,20.49909623942678,735.0,1024.0,14.75,0.05357143096625805,0.5,0.0,0.08660705201327801,0.2696802243590355,13.0,1.0,0.05357142857142857,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23683010041713715,0.0006225675460882485,0.00020122759451624006,0.0006225029937922955,0.00020111881894990802
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00736-of-01024,809099271,20.51143217701249,736.0,1024.0,14.75,0.038352273404598236,0.5,0.0,0.08929679170250893,0.27135811746120453,13.0,1.0,0.03835227272727273,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23691332340240479,0.0006302950205281377,0.0002035753132076934,0.0006302662659436464,0.00020373440929688513
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00737-of-01024,888213870,20.60472311767849,737.0,1024.0,8.75,0.11915584839880466,1.0,0.0,0.09224963746964931,0.27663494646549225,13.0,1.0,0.11915584415584415,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.219199076294899,0.0006919259903952479,0.00019414782582316548,0.0006915258709341288,0.00019301883003208786
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00738-of-01024,827453099,20.533862986872144,738.0,1024.0,17.75,0.02083333395421505,0.25,0.0,0.08917248249053955,0.27340585738420486,13.0,1.0,0.020833333333333332,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24358327686786652,0.0006445928011089563,0.00023191896616481245,0.0006445840699598193,0.00022981833899393678
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00739-of-01024,828562583,20.53520293090374,739.0,1024.0,16.25,0.0357142873108387,0.25,0.0,0.09708189032971859,0.2852512449026108,13.0,1.0,0.05952380952380952,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2410227209329605,0.0006454571266658604,0.00022133186575956643,0.0006454107933677733,0.0002215873682871461
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00740-of-01024,770643508,20.462736449761522,740.0,1024.0,15.5,0.050505051389336586,0.5,0.0,0.09224002808332443,0.2721792533993721,13.0,1.0,0.050505050505050504,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.238621324300766,0.0006003376911394298,0.00020038930233567953,0.0006002308218739927,0.0002007874718401581
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00741-of-01024,780421186,20.475344315242708,741.0,1024.0,19.5,0.0,0.0,0.0,0.09410050138831139,0.27426113933324814,13.0,1.0,0.011904761904761904,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2473318874835968,0.0006079545710235834,0.00023136171512305737,0.0006081000901758671,0.00022914102009963244
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00742-of-01024,858986735,20.5712640386186,742.0,1024.0,15.75,0.0,0.0,0.0,0.09021644853055477,0.2726929634809494,13.0,1.0,0.016666666666666666,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24012166261672974,0.0006691577727906406,0.0002239441528217867,0.0006690849550068378,0.00022433216508943588
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00743-of-01024,819162591,20.52379314714438,743.0,1024.0,14.0,0.08351648692041636,1.0,0.0,0.09463220275938511,0.2815092131495476,13.0,1.0,0.08351648351648351,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23448997735977173,0.0006381344282999635,0.00019819427689071745,0.0006381276180036366,0.00019798189168795943
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00744-of-01024,791675582,20.489662248438325,744.0,1024.0,14.25,0.01666666753590107,0.25,0.0,0.09652336873114109,0.28484539687633514,13.0,1.0,0.04166666666666667,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2366696000099182,0.0006167218671180308,0.0001990077580558136,0.0006167227984406054,0.00019953904848080128
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00745-of-01024,777912645,20.472124795633118,745.0,1024.0,19.25,0.0,0.0,0.0,0.09339606203138828,0.27597825974226,13.0,1.0,0.0,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2469194084405899,0.0006060004234313965,0.00022941321367397904,0.0006060876185074449,0.00022685057774651796
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00746-of-01024,859239241,20.571557953394716,746.0,1024.0,16.75,0.03589743748307228,0.5,0.0,0.09537358768284321,0.2782377451658249,13.0,1.0,0.035897435897435895,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2413640171289444,0.0006693545146845281,0.00022981400252319872,0.0006692904862575233,0.0002292911958647892
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00747-of-01024,827328157,20.53371197960199,747.0,1024.0,14.5,0.0,0.0,0.0,0.08496895805001259,0.26734135299921036,13.0,1.0,0.078125,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23719121515750885,0.000644495477899909,0.00020881836826447397,0.0006444487953558564,0.00020761445921380073
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00748-of-01024,888501724,20.60504714703149,748.0,1024.0,16.0,0.0,0.0,0.0,0.08957619965076447,0.2702353224158287,13.0,1.0,0.03463203463203463,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24058391153812408,0.0006921502063050866,0.0002325660752831027,0.0006921751191839576,0.0002322671643923968
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00749-of-01024,754535123,20.441612387772533,749.0,1024.0,16.25,0.022727273404598236,0.25,0.0,0.09267789870500565,0.2795606777071953,13.0,1.0,0.05963203463203463,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24083298444747925,0.0005877891089767218,0.00020443167886696756,0.0005875949282199144,0.00020374315499793738
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00750-of-01024,755550057,20.44295659558931,750.0,1024.0,11.0,0.0,0.0,0.0,0.08871066384017467,0.27304156869649887,13.0,1.0,0.060714285714285714,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2283681482076645,0.0005885797436349094,0.00017163991287816316,0.0005883901030756533,0.00017270937678404152
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00751-of-01024,808023201,20.510101331419627,751.0,1024.0,10.5,0.015625,0.25,0.0,0.09135605581104755,0.2792937606573105,13.0,1.0,0.08229166666666667,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.22653959691524506,0.0006294567720033228,0.00018129544332623482,0.0006293641054071486,0.00018039130372926593
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00752-of-01024,790258296,20.487870408213997,752.0,1024.0,15.0,0.04583333432674408,0.5,0.0,0.09962677583098412,0.2907930612564087,13.0,1.0,0.057738095238095234,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23802752792835236,0.0006156177842058241,0.00020300319010857493,0.0006155545706860721,0.0002027642767643556
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00753-of-01024,777188167,20.47119305147108,753.0,1024.0,11.5,0.07083333469927311,0.75,0.0,0.08949504606425762,0.27287155389785767,13.0,1.0,0.07083333333333333,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.22831586003303528,0.0006054360419511795,0.00017617909179534763,0.0006054152036085725,0.0001762511965353042
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00754-of-01024,818790633,20.52333897299522,754.0,1024.0,18.75,0.01315789483487606,0.25,0.0,0.09791058301925659,0.2873028591275215,13.0,1.0,0.025657894736842105,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24583762884140015,0.0006378446705639362,0.00023685125051997602,0.0006378793041221797,0.00023599191626999527
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00755-of-01024,827951744,20.53446543166574,755.0,1024.0,16.5,0.036904762499034405,0.5,0.0,0.101600656285882,0.28979119658470154,13.0,1.0,0.036904761904761905,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24119798839092255,0.0006449812790378928,0.00022196228383108974,0.0006449702195823193,0.00022204426932148635
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00756-of-01024,895099170,20.612445075687237,756.0,1024.0,15.75,0.01785714365541935,0.25,0.0,0.0988527461886406,0.28874555230140686,13.0,1.0,0.04285714285714286,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2400864213705063,0.0006972896517254412,0.000231740006711334,0.0006972634000703692,0.00023264159972313792
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00757-of-01024,845243433,20.555135231406155,757.0,1024.0,13.75,0.04195804335176945,0.5,0.0,0.099923649802804,0.28898777812719345,13.0,1.0,0.04195804195804196,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23513786494731903,0.0006584516377188265,0.0002056700031971559,0.0006584718357771635,0.000205384218133986
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00758-of-01024,779190310,20.473765875667034,758.0,1024.0,17.5,0.047619049437344074,0.5,0.0,0.09726973995566368,0.28130917996168137,13.0,1.0,0.07142857142857142,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24291330575942993,0.0006069957162253559,0.00021877446852158755,0.0006068093935027719,0.0002165864425478503
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00759-of-01024,784475386,20.480525755521537,759.0,1024.0,15.25,0.0,0.0,0.0,0.10391089878976345,0.2959868386387825,13.0,1.0,0.0,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2397487908601761,0.0006111128022894263,0.0002065021835733205,0.0006110101821832359,0.0002115381503244862
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00760-of-01024,783118134,20.47879411741497,760.0,1024.0,13.5,0.0486111119389534,0.5,0.0,0.09359987825155258,0.27738601714372635,13.0,1.0,0.048611111111111105,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23420022428035736,0.0006100555183365941,0.00018926999473478645,0.0006100122700445354,0.00019063478976022452
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00761-of-01024,844247214,20.553955918438607,761.0,1024.0,13.5,0.05902777798473835,0.5,0.0,0.09363141097128391,0.27905406057834625,13.0,1.0,0.07039141414141414,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23423229157924652,0.0006576755549758673,0.00020279634918551892,0.000657662283629179,0.00020294128626119345
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00762-of-01024,908176188,20.626948958490996,762.0,1024.0,16.25,0.0,0.0,0.0,0.09432372450828552,0.279385007917881,13.0,1.0,0.011904761904761904,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.24136069416999817,0.0007074768072925508,0.0002404023107374087,0.0007071003783494234,0.0002383917017141357
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00763-of-01024,816481902,20.52051530601404,763.0,1024.0,12.5,0.0357142873108387,0.25,0.0,0.09052724391222,0.27295253425836563,13.0,1.0,0.047619047619047616,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23204432427883148,0.0006360461702570319,0.00019046454690396786,0.0006360411643981934,0.00019156352209392935
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00764-of-01024,752989204,20.43956144967203,764.0,1024.0,21.0,0.0,0.0,0.0,0.09120062924921513,0.2760791480541229,13.0,1.0,0.0,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.2497955858707428,0.000586584850680083,0.000227501179324463,0.0005868232110515237,0.00022449846437666565
kuka,/Volumes/ORICO/qtail_full_training/data/openx_demo/kuka/0.1.0/kuka-train.tfrecord-00765-of-01024,801113354,20.501513011874,765.0,1024.0,14.25,0.05654762126505375,0.5,0.0,0.09786534495651722,0.2833639085292816,13.0,1.0,0.05654761904761904,4,['07ad0762051b82aa27f857fbe4dac20d71081694b30873f1b76bc7f71d8ef1cf'],1,1,0,,0.23616698384284973,0.000624073960352689,0.00019969360437244177,0.0006240365328267217,0.00019941330538131297
